"","barcode","genotype","genotype_name","treatment","replicate","day","timestamp","height_cm","height_pixels","height_above_reference_cm","height_above_reference_pixels","area_cm2","area_pixels","width_pixels","width_cm","hue_circular_mean_degrees"
"272","Ea001AB114187","G1","b73","Drought",3,11,"2022-06-19T18:32:40.831000Z",30.4615384615385,990,29.6615384615385,964,22.6740828402367,23949.5,1038,31.9384615384615,76.1998946552951
"273","Ea001AB114187","G1","b73","Drought",3,12,"2022-06-20T18:05:43.102000Z",30.5538461538462,993,29.9076923076923,972,21.0968047337278,22283.5,1110,34.1538461538462,73.3155907259435
"274","Ea001AB114188","G1","b73","Drought",4,0,"2022-06-08T21:47:02.699000Z",6.83076923076923,222,5.78461538461538,188,5.17207100591716,5463,245,7.53846153846154,86.5473552682491
"275","Ea001AB114188","G1","b73","Drought",4,1,"2022-06-09T22:20:12.908000Z",12.3384615384615,401,11.2923076923077,367,9.42958579881657,9960,303,9.32307692307692,85.4377211141274
"276","Ea001AB114188","G1","b73","Drought",4,2,"2022-06-10T21:59:36.543000Z",17.0461538461538,554,16.0923076923077,523,13.0792899408284,13815,433,13.3230769230769,86.5823053038787
"277","Ea001AB114188","G1","b73","Drought",4,3,"2022-06-11T22:23:18.743000Z",18.7076923076923,608,17.9076923076923,582,18.0752662721893,19092,678,20.8615384615385,87.0434930866061
"278","Ea001AB114188","G1","b73","Drought",4,4,"2022-06-12T22:15:34.408000Z",19.7538461538462,642,18.8,611,22.9770414201183,24269.5,747,22.9846153846154,87.1673246604293
"279","Ea001AB114188","G1","b73","Drought",4,5,"2022-06-13T23:56:16.315000Z",24.6769230769231,802,23.6615384615385,769,28.1173964497041,29699,881,27.1076923076923,88.4417284792049
"280","Ea001AB114188","G1","b73","Drought",4,6,"2022-06-14T22:31:30.980000Z",24.1846153846154,786,23.1076923076923,751,35.0082840236686,36977.5,1012,31.1384615384615,88.7964027374111
"281","Ea001AB114188","G1","b73","Drought",4,7,"2022-06-15T22:55:05.980000Z",28.6769230769231,932,27.6615384615385,899,42.2826035502959,44661,1274,39.2,88.5736496971234
"282","Ea001AB114188","G1","b73","Drought",4,8,"2022-06-16T22:56:43.186000Z",30.4923076923077,991,29.4769230769231,958,53.8016568047337,56828,1180,36.3076923076923,89.6654152135538
"283","Ea001AB114188","G1","b73","Drought",4,9,"2022-06-17T22:47:25.760000Z",33.1692307692308,1078,31.0769230769231,1010,55.7192899408284,58853.5,1110,34.1538461538462,89.7743453328989
"284","Ea001AB114188","G1","b73","Drought",4,11,"2022-06-19T00:33:09.244000Z",34.2153846153846,1112,32.6153846153846,1060,46.9543195266272,49595.5,1091,33.5692307692308,88.1585290590475
"285","Ea001AB114188","G1","b73","Drought",4,12,"2022-06-20T00:06:01.395000Z",37.8461538461538,1230,35.0461538461538,1139,32.8004733727811,34645.5,1093,33.6307692307692,83.1558764083217
"286","Ea001AB114188","G1","b73","Drought",4,12,"2022-06-20T22:47:09.535000Z",37.7230769230769,1226,35.6923076923077,1160,31.6577514792899,33438.5,951,29.2615384615385,80.5608988746649
"287","Ea001AB114189","G1","b73","Drought",5,0,"2022-06-08T21:44:26.679000Z",7.35384615384615,239,7.35384615384615,239,5.84331360946745,6172,155,4.76923076923077,87.0495444116467
"288","Ea001AB114189","G1","b73","Drought",5,1,"2022-06-09T22:17:35.452000Z",11.6,377,11.3230769230769,368,9.95692307692308,10517,294,9.04615384615385,85.4645672274277
"289","Ea001AB114189","G1","b73","Drought",5,2,"2022-06-10T21:57:00.054000Z",17.1076923076923,556,17.0153846153846,553,12.7299408284024,13446,316,9.72307692307692,85.3536183359762
"290","Ea001AB114189","G1","b73","Drought",5,3,"2022-06-11T22:20:41.223000Z",20.2461538461538,658,20.1538461538462,655,17.1862721893491,18153,496,15.2615384615385,86.7601376545829
"291","Ea001AB114189","G1","b73","Drought",5,4,"2022-06-12T22:12:57.372000Z",18.8307692307692,612,18.8,611,18.0089940828402,19022,580,17.8461538461538,86.5416331938955
"292","Ea001AB114189","G1","b73","Drought",5,5,"2022-06-13T23:53:40.020000Z",18.9846153846154,617,18.9538461538462,616,22.0965680473373,23339.5,773,23.7846153846154,87.0736099609007
"293","Ea001AB114189","G1","b73","Drought",5,6,"2022-06-14T22:28:53.637000Z",20.6769230769231,672,20.6769230769231,672,21.8641420118343,23094,770,23.6923076923077,85.859448501725
"294","Ea001AB114189","G1","b73","Drought",5,7,"2022-06-15T22:52:27.200000Z",21.5692307692308,701,21.5692307692308,701,21.7652071005917,22989.5,835,25.6923076923077,84.9266571187965
"295","Ea001AB114189","G1","b73","Drought",5,8,"2022-06-16T22:54:06.477000Z",22.4307692307692,729,22.4307692307692,729,17.5583431952663,18546,790,24.3076923076923,81.4537081072133
"296","Ea001AB114189","G1","b73","Drought",5,9,"2022-06-17T22:44:48.413000Z",22.8615384615385,743,22.8615384615385,743,12.8037869822485,13524,734,22.5846153846154,73.3279373459106
"297","Ea001AB114189","G1","b73","Drought",5,11,"2022-06-19T00:30:32.758000Z",23.2,754,23.2,754,9.32213017751479,9846.5,704,21.6615384615385,65.8575083084762
"298","Ea001AB114189","G1","b73","Drought",5,12,"2022-06-20T00:03:25.420000Z",23.3538461538462,759,23.3538461538462,759,9.26579881656805,9787,707,21.7538461538462,63.6013939480304
"299","Ea001AB114189","G1","b73","Drought",5,12,"2022-06-20T22:44:32.597000Z",23.4153846153846,761,23.4153846153846,761,8.66508875739645,9152.5,710,21.8461538461538,60.2922224842392
"300","Ea001AB114190","G1","b73","Drought",6,0,"2022-06-08T15:56:49.811000Z",6.73846153846154,219,5.63076923076923,183,6.01940828402367,6358,203,6.24615384615385,86.9403248388709
"301","Ea001AB114190","G1","b73","Drought",6,1,"2022-06-09T15:49:10.123000Z",10.6769230769231,347,9.63076923076923,313,10.3450887573964,10927,389,11.9692307692308,85.9309007544437
"302","Ea001AB114190","G1","b73","Drought",6,2,"2022-06-10T16:12:35.561000Z",15.8769230769231,516,15.1076923076923,491,13.7211834319527,14493,453,13.9384615384615,87.1214324969869
"303","Ea001AB114190","G1","b73","Drought",6,3,"2022-06-11T16:04:46.942000Z",19.4153846153846,631,18.6769230769231,607,18.2556213017751,19282.5,652,20.0615384615385,87.570117013467
"304","Ea001AB114190","G1","b73","Drought",6,4,"2022-06-12T16:28:21.905000Z",18.0615384615385,587,17.8153846153846,579,23.4844970414201,24805.5,894,27.5076923076923,87.6440883898459
"305","Ea001AB114190","G1","b73","Drought",6,5,"2022-06-13T16:20:44.143000Z",24,780,23.6,767,26.3550295857988,27837.5,895,27.5384615384615,89.0068452495732
"306","Ea001AB114190","G1","b73","Drought",6,6,"2022-06-14T16:44:15.700000Z",22.4615384615385,730,22.2769230769231,724,29.6818934911243,31351.5,964,29.6615384615385,90.2125534057559
"307","Ea001AB114190","G1","b73","Drought",6,7,"2022-06-15T16:36:24.722000Z",24.3384615384615,791,24.1538461538462,785,34.0127810650888,35926,940,28.9230769230769,89.8507322228487
"308","Ea001AB114190","G1","b73","Drought",6,8,"2022-06-16T16:59:53.982000Z",25.4769230769231,828,25.3538461538462,824,34.5519526627219,36495.5,939,28.8923076923077,89.34650461293
"309","Ea001AB114190","G1","b73","Drought",6,9,"2022-06-17T16:59:31.280000Z",26.8,871,26.6153846153846,865,28.5898224852071,30198,892,27.4461538461538,87.6017372501931
"310","Ea001AB114190","G1","b73","Drought",6,10,"2022-06-18T19:23:05.504000Z",28.0615384615385,912,28.0615384615385,912,17.5919526627219,18581.5,969,29.8153846153846,78.3602775640411
"311","Ea001AB114190","G1","b73","Drought",6,11,"2022-06-19T17:46:12.734000Z",28.4923076923077,926,28.4923076923077,926,16.3304142011834,17249,904,27.8153846153846,74.1368640408752
"312","Ea001AB114190","G1","b73","Drought",6,12,"2022-06-20T16:59:56.195000Z",28.6153846153846,930,28.6153846153846,930,14.7824852071006,15614,864,26.5846153846154,70.4529128243894
"313","Ea001AB115311","G1","b73","Drought",8,0,"2022-06-08T23:33:14.871000Z",7.72307692307692,251,6.49230769230769,211,6.38343195266272,6742.5,221,6.8,89.4180993218179
"314","Ea001AB115311","G1","b73","Drought",8,1,"2022-06-09T20:26:46.446000Z",12.0307692307692,391,10.8,351,11.1559763313609,11783.5,331,10.1846153846154,87.2097366658902
"315","Ea001AB115311","G1","b73","Drought",8,2,"2022-06-10T20:06:10.964000Z",16.9230769230769,550,15.9692307692308,519,14.4392899408284,15251.5,409,12.5846153846154,88.0864250231818
"316","Ea001AB115311","G1","b73","Drought",8,3,"2022-06-11T20:29:42.632000Z",17.6923076923077,575,16.8923076923077,549,18.4927810650888,19533,699,21.5076923076923,87.7968774027954
"317","Ea001AB115311","G1","b73","Drought",8,4,"2022-06-12T20:21:56.232000Z",20.3692307692308,662,19.4769230769231,633,24.7517159763314,26144,842,25.9076923076923,88.5421556082013
"318","Ea001AB115311","G1","b73","Drought",8,5,"2022-06-13T20:59:42.315000Z",24.2461538461538,788,23.7538461538462,772,31.4882840236686,33259.5,775,23.8461538461538,89.3036735775983
"319","Ea001AB115311","G1","b73","Drought",8,6,"2022-06-14T20:37:38.654000Z",22.5230769230769,732,21.9692307692308,714,34.3067455621302,36236.5,829,25.5076923076923,89.6759785791412
"320","Ea001AB115311","G1","b73","Drought",8,7,"2022-06-15T21:01:15.040000Z",23.7230769230769,771,23.7230769230769,771,36.6518343195266,38713.5,1008,31.0153846153846,88.6115631805507
"321","Ea001AB115311","G1","b73","Drought",8,8,"2022-06-16T21:02:54.980000Z",26.4,858,26.2153846153846,852,43.2444970414201,45677,1148,35.3230769230769,89.622521350539
"322","Ea001AB115311","G1","b73","Drought",8,9,"2022-06-17T20:53:27.032000Z",28.3692307692308,922,28.2769230769231,919,34.283550295858,36212,1088,33.4769230769231,87.4397060921131
"323","Ea001AB115311","G1","b73","Drought",8,10,"2022-06-18T22:39:31.078000Z",27.2,884,26.9230769230769,875,22.0852071005917,23327.5,1003,30.8615384615385,80.5142098409556
"324","Ea001AB115311","G1","b73","Drought",8,11,"2022-06-19T22:12:39.087000Z",26.8307692307692,872,26.4615384615385,860,18.72,19773,948,29.1692307692308,75.5964592211467
"325","Ea001AB115311","G1","b73","Drought",8,12,"2022-06-20T20:53:19.232000Z",26.3384615384615,856,26.3384615384615,856,16.7342011834319,17675.5,925,28.4615384615385,73.574304040909
"326","Ea001AB115312","G1","b73","Drought",9,0,"2022-06-08T23:33:45.959000Z",8.27692307692308,269,7.10769230769231,231,5.16639053254438,5457,175,5.38461538461539,87.7469786932727
"327","Ea001AB115312","G1","b73","Drought",9,1,"2022-06-09T20:27:17.555000Z",10.3692307692308,337,9.2,299,8.96426035502958,9468.5,299,9.2,85.888890404144
"328","Ea001AB115312","G1","b73","Drought",9,2,"2022-06-10T20:06:42.555000Z",16,520,15.0153846153846,488,11.7666272189349,12428.5,361,11.1076923076923,87.0006628075897
"329","Ea001AB115312","G1","b73","Drought",9,3,"2022-06-11T20:30:13.716000Z",18.4,598,17.6923076923077,575,17.2601183431953,18231,537,16.5230769230769,87.7139077356516
"330","Ea001AB115312","G1","b73","Drought",9,4,"2022-06-12T20:22:27.837000Z",18.2769230769231,594,17.1692307692308,558,20.7668639053254,21935,802,24.6769230769231,87.4394579199471
"331","Ea001AB115312","G1","b73","Drought",9,5,"2022-06-13T21:00:13.474000Z",23.6307692307692,768,22.8307692307692,742,28.4530177514793,30053.5,787,24.2153846153846,88.6391135953595
"332","Ea001AB115312","G1","b73","Drought",9,6,"2022-06-14T20:38:09.800000Z",22.6461538461538,736,21.6923076923077,705,37.5905325443787,39705,931,28.6461538461538,88.8963276589564
"333","Ea001AB115312","G1","b73","Drought",9,7,"2022-06-15T21:01:46.200000Z",28.4307692307692,924,27.2307692307692,885,49.985798816568,52797.5,1199,36.8923076923077,89.2423421558055
"334","Ea001AB115312","G1","b73","Drought",9,8,"2022-06-16T21:03:26.632000Z",33.5692307692308,1091,32.4,1053,60.6286390532544,64039,1159,35.6615384615385,91.1205804638803
"335","Ea001AB115312","G1","b73","Drought",9,9,"2022-06-17T20:53:58.198000Z",33.5076923076923,1089,31.3230769230769,1018,61.4939644970414,64953,997,30.6769230769231,91.2978834389131
"336","Ea001AB115312","G1","b73","Drought",9,10,"2022-06-18T22:40:01.679000Z",37.6615384615385,1224,30.8923076923077,1004,40.218224852071,42480.5,977,30.0615384615385,87.7923987392369
"337","Ea001AB115312","G1","b73","Drought",9,11,"2022-06-19T22:13:10.168000Z",35.6615384615385,1159,31.0769230769231,1010,34.5680473372781,36512.5,773,23.7846153846154,82.9264964425317
"338","Ea001AB115312","G1","b73","Drought",9,12,"2022-06-20T20:53:49.810000Z",34.0615384615385,1107,31.7230769230769,1031,31.5725443786982,33348.5,794,24.4307692307692,80.2061990424532
"339","Ea001AB115325","G1","b73","Drought_Heat",1,0,"2022-06-23T13:53:19.041000Z",7.29230769230769,237,7.16923076923077,233,6.52970414201183,6897,298,9.16923076923077,84.9656793502708
"340","Ea001AB115325","G1","b73","Drought_Heat",1,1,"2022-06-24T14:16:41.643000Z",11.5076923076923,374,11.3846153846154,370,8.27171597633136,8737,327,10.0615384615385,85.2563501651905
"341","Ea001AB115325","G1","b73","Drought_Heat",1,2,"2022-06-25T14:09:00.362000Z",12.2153846153846,397,12.2153846153846,397,8.29727810650887,8764,315,9.69230769230769,84.680184767278
"342","Ea001AB115325","G1","b73","Drought_Heat",1,3,"2022-06-26T14:32:24.142000Z",11.8153846153846,384,11.8153846153846,384,6.88662721893491,7274,330,10.1538461538462,83.6476959646263
"343","Ea001AB115325","G1","b73","Drought_Heat",1,4,"2022-06-27T14:24:44.339000Z",11.9076923076923,387,11.9076923076923,387,5.57538461538461,5889,309,9.50769230769231,81.2506919278038
"344","Ea001AB115325","G1","b73","Drought_Heat",1,5,"2022-06-28T12:42:59.279000Z",12.5846153846154,409,12.5846153846154,409,8.63715976331361,9123,329,10.1230769230769,82.8357332761095
"345","Ea001AB115325","G1","b73","Drought_Heat",1,6,"2022-06-29T12:35:07.714000Z",13.5384615384615,440,13.5384615384615,440,9.54272189349112,10079.5,347,10.6769230769231,83.188040419091
"346","Ea001AB115325","G1","b73","Drought_Heat",1,7,"2022-06-30T12:58:40.093000Z",13.2307692307692,430,13.2307692307692,430,7.68047337278106,8112.5,333,10.2461538461538,80.5650829458349
"347","Ea001AB115325","G1","b73","Drought_Heat",1,8,"2022-07-01T12:50:51.262000Z",13.3846153846154,435,13.3846153846154,435,6.24236686390532,6593.5,285,8.76923076923077,77.3379228170144
"348","Ea001AB115325","G1","b73","Drought_Heat",1,9,"2022-07-02T13:14:12.287000Z",13.3846153846154,435,13.3846153846154,435,4.54627218934911,4802,282,8.67692307692308,71.44235488598
"349","Ea001AB115325","G1","b73","Drought_Heat",1,10,"2022-07-03T13:06:29.309000Z",13.3846153846154,435,13.3846153846154,435,3.78177514792899,3994.5,259,7.96923076923077,67.0237144020055
"350","Ea001AB115325","G1","b73","Drought_Heat",1,11,"2022-07-04T13:30:01.120000Z",13.3846153846154,435,13.3846153846154,435,3.43621301775148,3629.5,257,7.90769230769231,62.257430928201
"351","Ea001AB115325","G1","b73","Drought_Heat",1,12,"2022-07-05T13:30:00.810000Z",13.3846153846154,435,13.3846153846154,435,3.20284023668639,3383,253,7.78461538461538,58.8404026879133
"352","Ea001AB115326","G1","b73","Drought_Heat",2,0,"2022-06-23T16:52:00.879000Z",8.09230769230769,263,8.09230769230769,263,8.04923076923077,8502,301,9.26153846153846,88.3218563633256
"353","Ea001AB115326","G1","b73","Drought_Heat",2,1,"2022-06-24T15:10:40.203000Z",11.6615384615385,379,11.6,377,9.33207100591716,9857,319,9.81538461538462,87.1957470987282
"354","Ea001AB115326","G1","b73","Drought_Heat",2,2,"2022-06-25T15:02:19.215000Z",12.6461538461538,411,12.6461538461538,411,6.71431952662722,7092,283,8.70769230769231,85.4193333954746
"355","Ea001AB115326","G1","b73","Drought_Heat",2,3,"2022-06-26T15:26:19.569000Z",13.0153846153846,423,13.0153846153846,423,3.86366863905325,4081,254,7.81538461538462,78.955231437933
"356","Ea001AB115326","G1","b73","Drought_Heat",2,4,"2022-06-27T15:18:30.386000Z",13.0153846153846,423,13.0153846153846,423,3.14366863905325,3320.5,247,7.6,74.8114496880805
"357","Ea001AB115326","G1","b73","Drought_Heat",2,5,"2022-06-28T15:42:05.356000Z",11.6615384615385,379,11.6615384615385,379,3.87786982248521,4096,243,7.47692307692308,73.9064541144781
"358","Ea001AB115326","G1","b73","Drought_Heat",2,6,"2022-06-29T15:34:14.742000Z",11.2615384615385,366,11.2615384615385,366,3.79976331360947,4013.5,230,7.07692307692308,72.3921314670031
"359","Ea001AB115326","G1","b73","Drought_Heat",2,7,"2022-06-30T16:57:29.250000Z",10.0615384615385,327,10.0615384615385,327,2.86721893491124,3028.5,211,6.49230769230769,66.5329043484387
"360","Ea001AB115326","G1","b73","Drought_Heat",2,8,"2022-07-01T15:49:39.089000Z",11.4461538461538,372,11.4461538461538,372,2.39005917159763,2524.5,222,6.83076923076923,62.0173924032478
"361","Ea001AB115326","G1","b73","Drought_Heat",2,9,"2022-07-02T16:13:02.751000Z",11.3538461538462,369,11.3538461538462,369,2.50934911242603,2650.5,224,6.89230769230769,60.8054653036034
"362","Ea001AB115326","G1","b73","Drought_Heat",2,10,"2022-07-03T16:05:20.659000Z",11.2923076923077,367,11.2923076923077,367,2.29207100591716,2421,231,7.10769230769231,58.8850709022513
"363","Ea001AB115326","G1","b73","Drought_Heat",2,11,"2022-07-04T16:28:55.717000Z",11.2307692307692,365,11.2307692307692,365,1.95644970414201,2066.5,213,6.55384615384615,54.2742963231241
"364","Ea001AB115326","G1","b73","Drought_Heat",2,12,"2022-07-05T16:29:12.072000Z",11.0461538461538,359,11.0461538461538,359,2.00899408284024,2122,207,6.36923076923077,54.5794834472118
"365","Ea001AB115327","G1","b73","Drought_Heat",3,0,"2022-06-23T19:06:59.738000Z",8.12307692307692,264,8.12307692307692,264,6.2305325443787,6581,265,8.15384615384615,86.4641431477007
"366","Ea001AB115327","G1","b73","Drought_Heat",3,1,"2022-06-24T19:30:47.624000Z",10.2461538461538,333,10.2461538461538,333,5.73159763313609,6054,267,8.21538461538461,84.8599616634012
"367","Ea001AB115327","G1","b73","Drought_Heat",3,2,"2022-06-25T19:22:49.850000Z",8.4,273,8.4,273,3.57443786982248,3775.5,236,7.26153846153846,78.5093798812786
"368","Ea001AB115327","G1","b73","Drought_Heat",3,3,"2022-06-26T17:41:02.921000Z",8.27692307692308,269,8.27692307692308,269,2.37869822485207,2512.5,231,7.10769230769231,71.7176717033793
"369","Ea001AB115327","G1","b73","Drought_Heat",3,4,"2022-06-27T17:32:41.193000Z",10.8615384615385,353,10.8615384615385,353,2.02745562130177,2141.5,190,5.84615384615385,68.0220119720436
"370","Ea001AB115327","G1","b73","Drought_Heat",3,5,"2022-06-28T17:56:46.966000Z",9.87692307692308,321,9.87692307692308,321,1.90769230769231,2015,201,6.18461538461538,66.5080967510567
"371","Ea001AB115327","G1","b73","Drought_Heat",3,6,"2022-06-29T17:48:54.799000Z",7.72307692307692,251,7.72307692307692,251,1.74532544378698,1843.5,181,5.56923076923077,64.4439146372465
"372","Ea001AB115327","G1","b73","Drought_Heat",3,7,"2022-06-30T19:20:25.161000Z",8.46153846153846,275,8.46153846153846,275,1.79786982248521,1899,184,5.66153846153846,62.4703284657349
"373","Ea001AB115327","G1","b73","Drought_Heat",3,8,"2022-07-01T18:04:27.208000Z",7.75384615384615,252,7.75384615384615,252,1.83005917159763,1933,183,5.63076923076923,61.1140034339807
"374","Ea001AB115327","G1","b73","Drought_Heat",3,9,"2022-07-02T18:27:58.023000Z",7.29230769230769,237,7.29230769230769,237,1.57112426035503,1659.5,185,5.69230769230769,58.6919381753845
"375","Ea001AB115327","G1","b73","Drought_Heat",3,10,"2022-07-03T18:20:15.808000Z",7.29230769230769,237,7.29230769230769,237,1.53041420118343,1616.5,183,5.63076923076923,56.4322354307635
"376","Ea001AB115327","G1","b73","Drought_Heat",3,11,"2022-07-04T18:43:42.044000Z",7.13846153846154,232,7.13846153846154,232,1.42579881656805,1506,193,5.93846153846154,55.7268616436964
"377","Ea001AB115327","G1","b73","Drought_Heat",3,12,"2022-07-05T18:43:47.883000Z",6.86153846153846,223,6.86153846153846,223,1.53846153846154,1625,191,5.87692307692308,52.4612549595238
"378","Ea001AB115328","G1","b73","Drought_Heat",4,0,"2022-06-23T23:46:28.602000Z",10.0307692307692,326,9.44615384615385,307,7.23597633136095,7643,421,12.9538461538462,84.7534889071939
"379","Ea001AB115328","G1","b73","Drought_Heat",4,1,"2022-06-24T22:55:25.234000Z",11.6,377,10.7384615384615,349,7.90201183431953,8346.5,436,13.4153846153846,86.1783248578198
"380","Ea001AB115328","G1","b73","Drought_Heat",4,2,"2022-06-25T22:47:06.868000Z",11.2,364,11.2,364,6.18130177514793,6529,407,12.5230769230769,84.1415646025801
"381","Ea001AB115328","G1","b73","Drought_Heat",4,3,"2022-06-26T23:11:17.431000Z",11.4769230769231,373,11.4769230769231,373,5.27621301775148,5573,405,12.4615384615385,80.5261535930496
"382","Ea001AB115328","G1","b73","Drought_Heat",4,4,"2022-06-27T23:21:16.979000Z",11.5076923076923,374,11.5076923076923,374,4.38579881656805,4632.5,404,12.4307692307692,75.5828061679335
"383","Ea001AB115328","G1","b73","Drought_Heat",4,5,"2022-06-28T23:27:07.322000Z",12.0307692307692,391,12.0307692307692,391,4.87337278106509,5147.5,407,12.5230769230769,74.4171935997091
"384","Ea001AB115328","G1","b73","Drought_Heat",4,6,"2022-06-29T23:18:49.762000Z",11.9692307692308,389,11.9692307692308,389,4.07573964497041,4305,405,12.4615384615385,71.6449811818069
"385","Ea001AB115328","G1","b73","Drought_Heat",4,8,"2022-07-01T00:30:59.698000Z",11.8461538461538,385,11.8461538461538,385,3.6691124260355,3875.5,343,10.5538461538462,68.1307511604472
"386","Ea001AB115328","G1","b73","Drought_Heat",4,8,"2022-07-01T23:34:04.069000Z",11.6615384615385,379,11.6615384615385,379,3.49207100591716,3688.5,359,11.0461538461538,64.5334412805834
"387","Ea001AB115328","G1","b73","Drought_Heat",4,9,"2022-07-02T20:18:12.001000Z",11.7230769230769,381,11.7230769230769,381,3.44426035502959,3638,355,10.9230769230769,61.4667932600312
"388","Ea001AB115328","G1","b73","Drought_Heat",4,10,"2022-07-03T20:10:22.720000Z",11.6,377,11.6,377,2.92355029585799,3088,376,11.5692307692308,55.7768590900251
"389","Ea001AB115328","G1","b73","Drought_Heat",4,11,"2022-07-04T20:33:58.377000Z",11.6,377,11.6,377,2.94343195266272,3109,326,10.0307692307692,54.1073237227753
"390","Ea001AB115328","G1","b73","Drought_Heat",4,12,"2022-07-05T20:34:00.422000Z",11.6,377,11.6,377,2.84355029585799,3003.5,325,10,53.6837779460051
"391","Ea001AB115329","G1","b73","Drought_Heat",5,0,"2022-06-23T23:44:23.471000Z",10.7076923076923,348,9.38461538461539,305,9.49680473372781,10031,397,12.2153846153846,88.6943479201166
"392","Ea001AB115329","G1","b73","Drought_Heat",5,1,"2022-06-24T22:53:20.613000Z",13.7846153846154,448,12.8923076923077,419,11.7273372781065,12387,412,12.6769230769231,87.8199049358787
"393","Ea001AB115329","G1","b73","Drought_Heat",5,2,"2022-06-25T22:45:01.720000Z",12.8307692307692,417,12.0923076923077,393,11.8830769230769,12551.5,343,10.5538461538462,86.6378883761656
"394","Ea001AB115329","G1","b73","Drought_Heat",5,3,"2022-06-26T23:09:11.265000Z",13.5692307692308,441,13.0769230769231,425,10.5997633136095,11196,412,12.6769230769231,86.0150671653279
"395","Ea001AB115329","G1","b73","Drought_Heat",5,4,"2022-06-27T23:19:11.094000Z",14,455,13.5692307692308,441,9.35242603550296,9878.5,431,13.2615384615385,84.3631627749285
"396","Ea001AB115329","G1","b73","Drought_Heat",5,5,"2022-06-28T23:25:01.942000Z",12.7384615384615,414,12.4,403,13.8011834319527,14577.5,529,16.2769230769231,85.1990944670394
"397","Ea001AB115329","G1","b73","Drought_Heat",5,6,"2022-06-29T23:16:44.882000Z",10.1846153846154,331,10.1538461538462,330,14.0596449704142,14850.5,627,19.2923076923077,84.8678377574319
"398","Ea001AB115329","G1","b73","Drought_Heat",5,8,"2022-07-01T00:28:54.339000Z",11.9076923076923,387,11.9076923076923,387,11.9848520710059,12659,666,20.4923076923077,83.2266509688363
"399","Ea001AB115329","G1","b73","Drought_Heat",5,8,"2022-07-01T23:31:58.664000Z",10.5846153846154,344,10.5846153846154,344,9.75952662721893,10308.5,685,21.0769230769231,80.0939304209392
"400","Ea001AB115329","G1","b73","Drought_Heat",5,9,"2022-07-02T20:16:06.559000Z",13.8769230769231,451,13.4461538461538,437,8.3091124260355,8776.5,766,23.5692307692308,75.9109736385222
"401","Ea001AB115329","G1","b73","Drought_Heat",5,10,"2022-07-03T20:08:17.327000Z",11.4153846153846,371,11.4153846153846,371,7.02059171597633,7415.5,759,23.3538461538462,70.8721265903552
"402","Ea001AB115329","G1","b73","Drought_Heat",5,11,"2022-07-04T20:31:53.493000Z",11.4769230769231,373,11.4769230769231,373,7.09585798816568,7495,771,23.7230769230769,66.9486925896185
"403","Ea001AB115329","G1","b73","Drought_Heat",5,12,"2022-07-05T20:31:53.942000Z",13.1384615384615,427,13.1384615384615,427,6.79479289940828,7177,773,23.7846153846154,64.5985991792865
"404","Ea001AB115330","G1","b73","Drought_Heat",6,0,"2022-06-23T16:53:34.851000Z",8.64615384615385,281,8.46153846153846,275,6.81940828402367,7203,256,7.87692307692308,87.2277864824202
"405","Ea001AB115330","G1","b73","Drought_Heat",6,1,"2022-06-24T15:12:14.136000Z",10.3076923076923,335,10.3076923076923,335,7.04142011834319,7437.5,238,7.32307692307692,85.8732959633065
"406","Ea001AB115330","G1","b73","Drought_Heat",6,2,"2022-06-25T15:04:25.328000Z",10.9846153846154,357,10.9846153846154,357,5.18248520710059,5474,210,6.46153846153846,80.6815322855383
"407","Ea001AB115330","G1","b73","Drought_Heat",6,3,"2022-06-26T15:27:53.489000Z",9.13846153846154,297,9.13846153846154,297,3.59147928994083,3793.5,198,6.09230769230769,73.037584151502
"408","Ea001AB115330","G1","b73","Drought_Heat",6,4,"2022-06-27T15:20:03.835000Z",10.9230769230769,355,10.9230769230769,355,3.12094674556213,3296.5,214,6.58461538461539,69.0935678008966
"409","Ea001AB115330","G1","b73","Drought_Heat",6,5,"2022-06-28T15:43:39.172000Z",8.83076923076923,287,8.83076923076923,287,3.1607100591716,3338.5,205,6.30769230769231,68.5022924115169
"410","Ea001AB115330","G1","b73","Drought_Heat",6,6,"2022-06-29T15:35:48.094000Z",11.7230769230769,381,11.7230769230769,381,3.00497041420118,3174,183,5.63076923076923,67.8316252480583
"411","Ea001AB115330","G1","b73","Drought_Heat",6,7,"2022-06-30T16:59:02.678000Z",9.41538461538462,306,9.41538461538462,306,2.6807100591716,2831.5,206,6.33846153846154,64.9978557221273
"412","Ea001AB115330","G1","b73","Drought_Heat",6,8,"2022-07-01T15:51:12.396000Z",10.2461538461538,333,10.2461538461538,333,2.4108875739645,2546.5,183,5.63076923076923,63.0229149319292
"413","Ea001AB115330","G1","b73","Drought_Heat",6,9,"2022-07-02T16:14:35.582000Z",9.38461538461539,305,9.38461538461539,305,2.23573964497041,2361.5,179,5.50769230769231,62.5225088183251
"414","Ea001AB115330","G1","b73","Drought_Heat",6,10,"2022-07-03T16:06:54.486000Z",9.87692307692308,321,9.87692307692308,321,2.06958579881657,2186,180,5.53846153846154,60.9580896970354
"415","Ea001AB115330","G1","b73","Drought_Heat",6,11,"2022-07-04T16:30:30.060000Z",8.8,286,8.8,286,2.13443786982248,2254.5,183,5.63076923076923,60.8314796504167
